"","Year","AphiaID","Species.Latin.Name","Area","Country","AMS.Catch.TLW.","BMS.Catch.TLW."
"1643",2018,127143,"Pleuronectes platessa","27_3_A_20","DK",4352.8,9.458
"1644",2018,127143,"Pleuronectes platessa","27_3_A_21","DK",479.269,0.096
"1645",2018,127144,"Reinhardtius hippoglossoides","27_2_B_2","DK",1.8684,NA
"1646",2018,127144,"Reinhardtius hippoglossoides","27_4_A","DK",0.00216,NA
"1647",2018,127144,"Reinhardtius hippoglossoides","27_4_B","DK",0.00108,NA
"1648",2018,127144,"Reinhardtius hippoglossoides","27_3_A_20","DK",0.0054,NA
"1649",2018,127146,"Lepidorhombus whiffiagonis","27_4_A","DK",60.526,NA
"1650",2018,127146,"Lepidorhombus whiffiagonis","27_4_B","DK",0.31822,NA
"1651",2018,127146,"Lepidorhombus whiffiagonis","27_3_A_20","DK",0.12158,NA
"1652",2018,127150,"Scophthalmus rhombus","27_3_B_23","DK",10.5718,NA
"1653",2018,127150,"Scophthalmus rhombus","27_3_C_22","DK",35.908,NA
"1654",2018,127150,"Scophthalmus rhombus","27_3_D_24","DK",0.54608,NA
"1655",2018,127150,"Scophthalmus rhombus","27_4_A","DK",12.9696,NA
"1656",2018,127150,"Scophthalmus rhombus","27_4_B","DK",82.505,NA
"1657",2018,127150,"Scophthalmus rhombus","27_4_C","DK",0.37714,NA
"1658",2018,127150,"Scophthalmus rhombus","27_3_A_20","DK",20.983,NA
"1659",2018,127150,"Scophthalmus rhombus","27_3_A_21","DK",69.497,NA
"1660",2018,127149,"Scophthalmus maximus","27_3_B_23","DK",9.223,NA
"1661",2018,127149,"Scophthalmus maximus","27_3_C_22","DK",103.303,NA
"1662",2018,127149,"Scophthalmus maximus","27_3_D_24","DK",40.798,NA
"1663",2018,127149,"Scophthalmus maximus","27_3_D_25","DK",3.022,NA
"1664",2018,127149,"Scophthalmus maximus","27_4_A","DK",49.252,NA
"1665",2018,127149,"Scophthalmus maximus","27_4_B","DK",281.828,NA
"1666",2018,127149,"Scophthalmus maximus","27_4_C","DK",0.22781,NA
"1667",2018,127149,"Scophthalmus maximus","27_3_A_20","DK",72.741,NA
"1668",2018,127149,"Scophthalmus maximus","27_3_A_21","DK",36.313,NA
"1669",2018,127160,"Solea solea","27_3_B_23","DK",10.2851,NA
"1670",2018,127160,"Solea solea","27_3_C_22","DK",46.608,NA
"1671",2018,127160,"Solea solea","27_3_D_24","DK",0.02275,NA
"1672",2018,127160,"Solea solea","27_4_A","DK",0.02578,NA
"1673",2018,127160,"Solea solea","27_4_B","DK",337.909,NA
"1674",2018,127160,"Solea solea","27_4_C","DK",29.6396,NA
"1675",2018,127160,"Solea solea","27_3_A_20","DK",139.282,0.008
"1676",2018,127160,"Solea solea","27_3_A_21","DK",157.593,0.065
"1677",2018,127186,"Salmo salar","27_3_C_22","DK",0.00825,NA
"1678",2018,127186,"Salmo salar","27_3_D_24","DK",8.93722,NA
"1679",2018,127186,"Salmo salar","27_3_D_25","DK",22.0705,NA
"1680",2018,127186,"Salmo salar","27_4_B","DK",0.0121,NA
"1681",2018,127186,"Salmo salar","27_3_A_20","DK",0.02145,NA
"1682",2018,127186,"Salmo salar","27_3_A_21","DK",0.0297,NA
"1683",2018,127187,"Salmo trutta","27_3_B_23","DK",0.8659,NA
"1684",2018,127187,"Salmo trutta","27_3_C_22","DK",1.7225,NA
"1685",2018,127187,"Salmo trutta","27_3_D_24","DK",0.3089,NA
"1686",2018,127187,"Salmo trutta","27_3_D_25","DK",0.2327,NA
"1687",2018,127187,"Salmo trutta","27_4_B","DK",0.0885,NA
"1688",2018,127187,"Salmo trutta","27_3_A_20","DK",0.0335,NA
"1689",2018,127187,"Salmo trutta","27_3_A_21","DK",0.0363,NA
"1690",2018,127254,"Sebastes mentella","27_4_A","DK",4.974,NA
"1691",2018,127254,"Sebastes mentella","27_4_B","DK",0.04056,NA
"1692",2018,127254,"Sebastes mentella","27_3_A_20","DK",0.06464,NA
"1693",2018,127419,"Capros aper","27_6_A","DK",67.321,NA
"1694",2018,127419,"Capros aper","27_7_B","DK",16.405,NA
"1695",2018,127419,"Capros aper","27_7_C_2","DK",4.5,NA
"1696",2018,127419,"Capros aper","27_7_H","DK",6,NA
"1697",2018,150637,"Eutrigla gurnardus","27_3_B_23","DK",0.0292,NA
"1698",2018,150637,"Eutrigla gurnardus","27_4_A","DK",3.91,NA
"1699",2018,150637,"Eutrigla gurnardus","27_4_B","DK",492.469,NA
"1700",2018,150637,"Eutrigla gurnardus","27_4_C","DK",0.689,NA
"1701",2018,150637,"Eutrigla gurnardus","27_6_A","DK",2.576,NA
"1702",2018,150637,"Eutrigla gurnardus","27_3_A_20","DK",21.363,0.021
"1703",2018,150637,"Eutrigla gurnardus","27_3_A_21","DK",3.456,NA
"1704",2018,158960,"Coryphaenoides rupestris","27_3_C_22","DK",0.00666,NA
"1705",2018,158960,"Coryphaenoides rupestris","27_3_A_20","DK",0.36069,NA
"1706",2018,158960,"Coryphaenoides rupestris","27_3_A_21","DK",0.00222,NA
"1707",2018,126175,"Sebastes","27_3_C_22","DK",0.1075,NA
"1708",2018,126175,"Sebastes","27_4_A","DK",0.029,NA
"1709",2018,126175,"Sebastes","27_3_A_20","DK",0.0052,NA
"1710",2018,126175,"Sebastes","27_3_A_21","DK",0.017,NA
"1711",2018,151324,"Sebastes norvegicus","27_2_B_2","DK",1.258,NA
"1712",2018,151324,"Sebastes norvegicus","27_4_A","DK",4.55453,NA
"1713",2018,151324,"Sebastes norvegicus","27_4_B","DK",0.01447,NA
"1714",2018,151324,"Sebastes norvegicus","27_3_A_20","DK",0.18836,NA
"1715",2018,151324,"Sebastes norvegicus","27_3_A_21","DK",0.00918,NA
"1716",2018,105732,"Mustelus","27_4_A","DK",0.514,NA
"1717",2018,105732,"Mustelus","27_3_A_21","DK",0.008,NA
"1718",2018,105711,"Rajidae","27_4_A","FR",0.04,NA
"1719",2018,105711,"Rajidae","27_4_B","FR",0.02,NA
"1720",2018,105711,"Rajidae","27_4_C","FR",0.022,NA
"1721",2018,105711,"Rajidae","27_5_B_1_B","FR",2.75,NA
"1722",2018,105711,"Rajidae","27_5_B_2","FR",0.039,NA
"1723",2018,105711,"Rajidae","27_6_A","FR",5.807,NA
"1724",2018,105711,"Rajidae","27_7_B","FR",3.626,NA
"1725",2018,105711,"Rajidae","27_7_C_2","FR",2.834,NA
"1726",2018,105711,"Rajidae","27_7_D","FR",1.999,NA
"1727",2018,105711,"Rajidae","27_7_E","FR",3.653,NA
"1728",2018,105711,"Rajidae","27_7_F","FR",0.017,NA
"1729",2018,105711,"Rajidae","27_7_G","FR",0.756,NA
"1730",2018,105711,"Rajidae","27_7_H","FR",4.222,NA
"1731",2018,105711,"Rajidae","27_7_J_2","FR",12.351,NA
"1732",2018,105711,"Rajidae","27_7_K_1","FR",1.767,NA
"1733",2018,105711,"Rajidae","27_7_K_2","FR",0.104,NA
"1734",2018,105711,"Rajidae","27_8_A","FR",3.299,NA
"1735",2018,105711,"Rajidae","27_8_B","FR",9.266,NA
"1736",2018,105711,"Rajidae","27_8_D_2","FR",0.218,NA
"1737",2018,105801,"Prionace glauca","27_2_A_2","FR",0.019,NA
"1738",2018,105801,"Prionace glauca","27_7_D","FR",0.029,NA
"1739",2018,105801,"Prionace glauca","27_7_E","FR",4.379,NA
"1740",2018,105801,"Prionace glauca","27_7_F","FR",1.852,NA
"1741",2018,105801,"Prionace glauca","27_7_G","FR",0.592,NA
"1742",2018,105801,"Prionace glauca","27_7_H","FR",1.573,NA
"1743",2018,105801,"Prionace glauca","27_7_J_2","FR",0.199,NA
"1744",2018,105801,"Prionace glauca","27_7_K_2","FR",0.097,NA
"1745",2018,105801,"Prionace glauca","27_8_A","FR",30.708,NA
"1746",2018,105801,"Prionace glauca","27_8_B","FR",41.581,NA
"1747",2018,105801,"Prionace glauca","27_8_C","FR",6.583,NA
"1748",2018,105801,"Prionace glauca","27_8_D_2","FR",5.686,NA
"1749",2018,105814,"Scyliorhinus canicula","27_12_C","FR",0.033,NA
"1750",2018,105814,"Scyliorhinus canicula","27_2_A_1","FR",0.03,NA
"1751",2018,105814,"Scyliorhinus canicula","27_4_B","FR",1.148,NA
"1752",2018,105814,"Scyliorhinus canicula","27_4_C","FR",156.363,NA
"1753",2018,105814,"Scyliorhinus canicula","27_6_A","FR",0.17,NA
"1754",2018,105814,"Scyliorhinus canicula","27_7_B","FR",1.179,NA
"1755",2018,105814,"Scyliorhinus canicula","27_7_D","FR",1424.66,NA
"1756",2018,105814,"Scyliorhinus canicula","27_7_E","FR",1052.51,NA
"1757",2018,105814,"Scyliorhinus canicula","27_7_F","FR",80.588,NA
"1758",2018,105814,"Scyliorhinus canicula","27_7_G","FR",127.046,NA
"1759",2018,105814,"Scyliorhinus canicula","27_7_H","FR",247.164,NA
"1760",2018,105814,"Scyliorhinus canicula","27_7_J_2","FR",6.55,NA
"1761",2018,105814,"Scyliorhinus canicula","27_7_K_2","FR",0.051,NA
"1762",2018,105814,"Scyliorhinus canicula","27_8_A","FR",614.556,NA
"1763",2018,105814,"Scyliorhinus canicula","27_8_B","FR",79.843,NA
"1764",2018,105814,"Scyliorhinus canicula","27_8_C","FR",0.057,NA
"1765",2018,105814,"Scyliorhinus canicula","27_8_D_2","FR",2.551,NA
"1766",2018,105820,"Galeorhinus galeus","27_4_B","FR",0.075,NA
"1767",2018,105820,"Galeorhinus galeus","27_4_C","FR",1.018,NA
"1768",2018,105820,"Galeorhinus galeus","27_6_A","FR",0.215,NA
"1769",2018,105820,"Galeorhinus galeus","27_7_B","FR",0.076,NA
"1770",2018,105820,"Galeorhinus galeus","27_7_C_2","FR",0.076,NA
"1771",2018,105820,"Galeorhinus galeus","27_7_D","FR",40.668,NA
"1772",2018,105820,"Galeorhinus galeus","27_7_E","FR",135.395,NA
"1773",2018,105820,"Galeorhinus galeus","27_7_F","FR",19.412,NA
"1774",2018,105820,"Galeorhinus galeus","27_7_G","FR",7.252,NA
"1775",2018,105820,"Galeorhinus galeus","27_7_H","FR",77.334,NA
"1776",2018,105820,"Galeorhinus galeus","27_7_J_2","FR",2.928,NA
"1777",2018,105820,"Galeorhinus galeus","27_7_K_2","FR",0.008,NA
"1778",2018,105820,"Galeorhinus galeus","27_8_A","FR",57.092,NA
"1779",2018,105820,"Galeorhinus galeus","27_8_B","FR",10.827,NA
"1780",2018,105820,"Galeorhinus galeus","27_8_C","FR",0.001,NA
"1781",2018,105820,"Galeorhinus galeus","27_8_D_2","FR",3.866,NA
"1782",2018,105839,"Isurus oxyrinchus","27_7_E","FR",0.22,NA
"1783",2018,105839,"Isurus oxyrinchus","27_8_A","FR",0.004,NA
"1784",2018,105839,"Isurus oxyrinchus","27_8_B","FR",0.166,NA
"1785",2018,105839,"Isurus oxyrinchus","27_8_D_2","FR",0.051,NA
"1786",2018,105865,"Amblyraja radiata","27_4_A","FR",0.612,NA
"1787",2018,105865,"Amblyraja radiata","27_5_B_1_B","FR",1.864,NA
"1788",2018,105865,"Amblyraja radiata","27_5_B_2","FR",0.034,NA
"1789",2018,105865,"Amblyraja radiata","27_6_A","FR",16.534,NA
"1790",2018,105865,"Amblyraja radiata","27_8_A","FR",0.123,NA
"1791",2018,105865,"Amblyraja radiata","27_8_B","FR",0.005,NA
"1792",2018,105865,"Amblyraja radiata","27_8_D_2","FR",0.002,NA
"1793",2018,105869,"Dipturus batis","27_8_A","FR",0.267,NA
"1794",2018,105873,"Leucoraja circularis","27_6_A","FR",0.06,NA
"1795",2018,105873,"Leucoraja circularis","27_7_B","FR",4.59,NA
"1796",2018,105873,"Leucoraja circularis","27_7_C_2","FR",1.127,NA
"1797",2018,105873,"Leucoraja circularis","27_7_E","FR",2.258,NA
"1798",2018,105873,"Leucoraja circularis","27_7_F","FR",3.972,NA
"1799",2018,105873,"Leucoraja circularis","27_7_G","FR",0.729,NA
"1800",2018,105873,"Leucoraja circularis","27_7_H","FR",8.323,NA
"1801",2018,105873,"Leucoraja circularis","27_7_J_2","FR",20.993,NA
"1802",2018,105873,"Leucoraja circularis","27_7_K_2","FR",0.156,NA
"1803",2018,105873,"Leucoraja circularis","27_8_A","FR",17.749,NA
"1804",2018,105873,"Leucoraja circularis","27_8_B","FR",2.779,NA
"1805",2018,105873,"Leucoraja circularis","27_8_C","FR",0.256,NA
"1806",2018,105873,"Leucoraja circularis","27_8_D_2","FR",2.599,NA
"1807",2018,105874,"Leucoraja fullonica","27_4_A","FR",0.107,NA
"1808",2018,105874,"Leucoraja fullonica","27_5_B_1_B","FR",0.071,NA
"1809",2018,105874,"Leucoraja fullonica","27_6_A","FR",6.298,NA
"1810",2018,105874,"Leucoraja fullonica","27_7_B","FR",0.675,NA
"1811",2018,105874,"Leucoraja fullonica","27_7_C_2","FR",0.21,NA
"1812",2018,105874,"Leucoraja fullonica","27_7_D","FR",0.1,NA
"1813",2018,105874,"Leucoraja fullonica","27_7_E","FR",2.026,NA
"1814",2018,105874,"Leucoraja fullonica","27_7_F","FR",0.477,NA
"1815",2018,105874,"Leucoraja fullonica","27_7_G","FR",7.066,NA
"1816",2018,105874,"Leucoraja fullonica","27_7_H","FR",78.967,NA
"1817",2018,105874,"Leucoraja fullonica","27_7_J_2","FR",32.285,NA
"1818",2018,105874,"Leucoraja fullonica","27_7_K_2","FR",0.174,NA
"1819",2018,105874,"Leucoraja fullonica","27_8_A","FR",28.941,NA
"1820",2018,105874,"Leucoraja fullonica","27_8_B","FR",0.108,NA
"1821",2018,105874,"Leucoraja fullonica","27_8_C","FR",0.013,NA
"1822",2018,105874,"Leucoraja fullonica","27_8_D_2","FR",2.485,NA
"1823",2018,105874,"Leucoraja fullonica","27_8_E_2","FR",0.006,NA
"1824",2018,105876,"Leucoraja naevus","27_4_A","FR",0.072,NA
"1825",2018,105876,"Leucoraja naevus","27_5_B_1_B","FR",0.154,NA
"1826",2018,105876,"Leucoraja naevus","27_5_B_2","FR",0.001,NA
"1827",2018,105876,"Leucoraja naevus","27_6_A","FR",14.242,NA
"1828",2018,105876,"Leucoraja naevus","27_7_B","FR",19.07,NA
"1829",2018,105876,"Leucoraja naevus","27_7_C_2","FR",5.843,NA
"1830",2018,105876,"Leucoraja naevus","27_7_D","FR",1.984,NA
"1831",2018,105876,"Leucoraja naevus","27_7_E","FR",202.288,NA
"1832",2018,105876,"Leucoraja naevus","27_7_F","FR",55.358,NA
"1833",2018,105876,"Leucoraja naevus","27_7_G","FR",32.753,NA
"1834",2018,105876,"Leucoraja naevus","27_7_H","FR",965.188,NA
"1835",2018,105876,"Leucoraja naevus","27_7_J_2","FR",163.583,NA
"1836",2018,105876,"Leucoraja naevus","27_7_K_2","FR",0.185,NA
"1837",2018,105876,"Leucoraja naevus","27_8_A","FR",750.309,NA
"1838",2018,105876,"Leucoraja naevus","27_8_B","FR",46.203,NA
"1839",2018,105876,"Leucoraja naevus","27_8_C","FR",0.103,NA
"1840",2018,105876,"Leucoraja naevus","27_8_D_2","FR",37.409,NA
"1841",2018,105883,"Raja clavata","27_10_A_2","FR",0.01,NA
"1842",2018,105883,"Raja clavata","27_12_C","FR",0.189,NA
"1843",2018,105883,"Raja clavata","27_2_A_1","FR",0.08,NA
"1844",2018,105883,"Raja clavata","27_4_A","FR",0.001,NA
"1845",2018,105883,"Raja clavata","27_4_B","FR",1.995,NA
"1846",2018,105883,"Raja clavata","27_4_C","FR",30.249,NA
"1847",2018,105883,"Raja clavata","27_5_B_1_B","FR",0.165,NA
"1848",2018,105883,"Raja clavata","27_5_B_2","FR",0.002,NA
"1849",2018,105883,"Raja clavata","27_6_A","FR",3.567,NA
"1850",2018,105883,"Raja clavata","27_7_B","FR",9.208,NA
"1851",2018,105883,"Raja clavata","27_7_C_2","FR",3.846,NA
"1852",2018,105883,"Raja clavata","27_7_D","FR",1082.39,NA
"1853",2018,105883,"Raja clavata","27_7_E","FR",221.114,NA
"1854",2018,105883,"Raja clavata","27_7_F","FR",5.894,NA
"1855",2018,105883,"Raja clavata","27_7_G","FR",94.655,NA
"1856",2018,105883,"Raja clavata","27_7_H","FR",5.764,NA
"1857",2018,105883,"Raja clavata","27_7_J_2","FR",11.623,NA
"1858",2018,105883,"Raja clavata","27_7_K_2","FR",0.292,NA
"1859",2018,105883,"Raja clavata","27_8_A","FR",148.135,NA
"1860",2018,105883,"Raja clavata","27_8_B","FR",77.397,NA
"1861",2018,105883,"Raja clavata","27_8_C","FR",0.01,NA
"1862",2018,105883,"Raja clavata","27_8_D_2","FR",0.671,NA
"1863",2018,105885,"Raja microocellata","27_6_A","FR",0.003,NA
"1864",2018,105885,"Raja microocellata","27_7_D","FR",4.834,NA
"1865",2018,105885,"Raja microocellata","27_7_E","FR",4.193,NA
"1866",2018,105885,"Raja microocellata","27_7_F","FR",16.029,NA
"1867",2018,105885,"Raja microocellata","27_7_G","FR",52.872,NA
"1868",2018,105885,"Raja microocellata","27_7_H","FR",1.637,NA
"1869",2018,105885,"Raja microocellata","27_7_J_2","FR",0.543,NA
"1870",2018,105885,"Raja microocellata","27_7_K_2","FR",0.001,NA
"1871",2018,105885,"Raja microocellata","27_8_A","FR",21.556,NA
"1872",2018,105885,"Raja microocellata","27_8_B","FR",10.84,NA
"1873",2018,105885,"Raja microocellata","27_8_C","FR",0.001,NA
"1874",2018,105885,"Raja microocellata","27_8_D_2","FR",0.192,NA
"1875",2018,105887,"Raja montagui","27_4_A","FR",0.038,NA
"1876",2018,105887,"Raja montagui","27_4_C","FR",0.272,NA
"1877",2018,105887,"Raja montagui","27_5_B_1_B","FR",0.184,NA
"1878",2018,105887,"Raja montagui","27_5_B_2","FR",0.007,NA
"1879",2018,105887,"Raja montagui","27_6_A","FR",18.061,NA
"1880",2018,105887,"Raja montagui","27_7_A","FR",0.016,NA
"1881",2018,105887,"Raja montagui","27_7_B","FR",3.632,NA
"1882",2018,105887,"Raja montagui","27_7_C_2","FR",1.308,NA
"1883",2018,105887,"Raja montagui","27_7_D","FR",15.853,NA
"1884",2018,105887,"Raja montagui","27_7_E","FR",374.809,NA
"1885",2018,105887,"Raja montagui","27_7_F","FR",303.353,NA
"1886",2018,105887,"Raja montagui","27_7_G","FR",86.289,NA
"1887",2018,105887,"Raja montagui","27_7_H","FR",65.904,NA
"1888",2018,105887,"Raja montagui","27_7_J_2","FR",1.908,NA
"1889",2018,105887,"Raja montagui","27_7_K_2","FR",0.078,NA
"1890",2018,105887,"Raja montagui","27_8_A","FR",169.404,NA
"1891",2018,105887,"Raja montagui","27_8_B","FR",1.246,NA
"1892",2018,105887,"Raja montagui","27_8_C","FR",0.146,NA
"1893",2018,105887,"Raja montagui","27_8_D_2","FR",0.167,NA
"1894",2018,105891,"Raja undulata","27_7_B","FR",0.28,NA
"1895",2018,105891,"Raja undulata","27_7_D","FR",13.367,NA
"1896",2018,105891,"Raja undulata","27_7_E","FR",70.863,NA
"1897",2018,105891,"Raja undulata","27_7_F","FR",0.048,NA
"1898",2018,105891,"Raja undulata","27_8_A","FR",13.072,NA
"1899",2018,105891,"Raja undulata","27_8_B","FR",3.893,NA
"1900",2018,105891,"Raja undulata","27_8_C","FR",0.097,NA
"1901",2018,105891,"Raja undulata","27_8_D_2","FR",0.027,NA
"1902",2018,107254,"Nephrops norvegicus","27_4_B","FR",70.499,NA
"1903",2018,107254,"Nephrops norvegicus","27_4_C","FR",1.202,NA
"1904",2018,107254,"Nephrops norvegicus","27_7_B","FR",0.423,NA
"1905",2018,107254,"Nephrops norvegicus","27_7_C_2","FR",43.371,NA
"1906",2018,107254,"Nephrops norvegicus","27_7_D","FR",0.003,NA
"1907",2018,107254,"Nephrops norvegicus","27_7_E","FR",2.453,NA
"1908",2018,107254,"Nephrops norvegicus","27_7_F","FR",2.344,NA
"1909",2018,107254,"Nephrops norvegicus","27_7_G","FR",142.884,NA
"1910",2018,107254,"Nephrops norvegicus","27_7_H","FR",33.188,NA
"1911",2018,107254,"Nephrops norvegicus","27_7_J_2","FR",30.766,NA
"1912",2018,107254,"Nephrops norvegicus","27_7_K_2","FR",29.744,NA
"1913",2018,107254,"Nephrops norvegicus","27_8_A","FR",2099.18,NA
"1914",2018,107254,"Nephrops norvegicus","27_8_B","FR",73.348,NA
"1915",2018,107254,"Nephrops norvegicus","27_8_C","FR",0.188,NA
"1916",2018,107254,"Nephrops norvegicus","27_8_D_2","FR",0.247,NA
"1917",2018,107254,"Nephrops norvegicus","27_8_E_2","FR",0.002,NA
"1918",2018,125700,"Beryx","27_4_A","FR",0.003,NA
"1919",2018,125700,"Beryx","27_6_A","FR",0.036,NA
"1920",2018,125700,"Beryx","27_7_B","FR",0.001,NA
"1921",2018,125700,"Beryx","27_7_C_2","FR",0.096,NA
"1922",2018,125700,"Beryx","27_7_D","FR",0.001,NA
"1923",2018,125700,"Beryx","27_7_G","FR",0.104,NA
"1924",2018,125700,"Beryx","27_7_H","FR",0.236,NA
"1925",2018,125700,"Beryx","27_7_J_2","FR",8.089,NA
"1926",2018,125700,"Beryx","27_7_K_2","FR",0.258,NA
"1927",2018,125700,"Beryx","27_8_A","FR",1.73,NA
"1928",2018,125700,"Beryx","27_8_B","FR",2.68,NA
"1929",2018,125700,"Beryx","27_8_C","FR",0.25,NA
"1930",2018,125700,"Beryx","27_8_D_2","FR",1.273,NA
"1931",2018,125909,"Ammodytes","27_7_D","FR",2.586,NA
"1932",2018,125909,"Ammodytes","27_7_E","FR",26.262,NA
"1933",2018,125909,"Ammodytes","27_7_H","FR",0.076,NA
"1934",2018,125909,"Ammodytes","27_8_A","FR",43.456,NA
"1935",2018,125909,"Ammodytes","27_8_B","FR",0.007,NA
"1936",2018,126122,"Lepidorhombus","27_2_A_2","FR",2.385,NA
"1937",2018,126122,"Lepidorhombus","27_4_A","FR",66.683,NA
"1938",2018,126122,"Lepidorhombus","27_5_B_1_B","FR",0.188,NA
"1939",2018,126122,"Lepidorhombus","27_5_B_2","FR",0.004,NA
"1940",2018,126122,"Lepidorhombus","27_6_A","FR",117.054,NA
"1941",2018,126122,"Lepidorhombus","27_7_B","FR",177.819,NA
"1942",2018,126122,"Lepidorhombus","27_7_C_2","FR",386.975,NA
"1943",2018,126122,"Lepidorhombus","27_7_D","FR",0.259,NA
"1944",2018,126122,"Lepidorhombus","27_7_E","FR",91.949,NA
"1945",2018,126122,"Lepidorhombus","27_7_F","FR",47.32,NA
"1946",2018,126122,"Lepidorhombus","27_7_G","FR",332.185,NA
"1947",2018,126122,"Lepidorhombus","27_7_H","FR",1000.19,NA
"1948",2018,126122,"Lepidorhombus","27_7_J_2","FR",1371.71,NA
"1949",2018,126122,"Lepidorhombus","27_7_K_2","FR",33.539,NA
"1950",2018,126122,"Lepidorhombus","27_8_A","FR",1276.34,NA
"1951",2018,126122,"Lepidorhombus","27_8_B","FR",82.848,NA
"1952",2018,126122,"Lepidorhombus","27_8_C","FR",1.468,NA
"1953",2018,126122,"Lepidorhombus","27_8_D_1","FR",0.012,NA
"1954",2018,126122,"Lepidorhombus","27_8_D_2","FR",44.272,NA
"1955",2018,126122,"Lepidorhombus","27_8_E_2","FR",0.012,NA
"1956",2018,126281,"Anguilla anguilla","27_4_C","FR",0.001,NA
"1957",2018,126281,"Anguilla anguilla","27_7_D","FR",1.649,NA
"1958",2018,126281,"Anguilla anguilla","27_7_E","FR",0.412,NA
"1959",2018,126281,"Anguilla anguilla","27_8_A","FR",61.372,NA
"1960",2018,126281,"Anguilla anguilla","27_8_B","FR",10.926,NA
"1961",2018,126281,"Anguilla anguilla","27_8_D_2","FR",0.006,NA
"1962",2018,126417,"Clupea harengus","27_4_A","FR",14698.9,NA
"1963",2018,126417,"Clupea harengus","27_4_B","FR",6075.34,NA
"1964",2018,126417,"Clupea harengus","27_4_C","FR",1457.34,NA
"1965",2018,126417,"Clupea harengus","27_6_A","FR",4.305,NA
"1966",2018,126417,"Clupea harengus","27_7_B","FR",0.019,NA
"1967",2018,126417,"Clupea harengus","27_7_D","FR",9273.89,NA
"1968",2018,126417,"Clupea harengus","27_7_E","FR",379.857,NA
"1969",2018,126417,"Clupea harengus","27_7_J_2","FR",2.006,NA
"1970",2018,126417,"Clupea harengus","27_8_A","FR",3.233,NA
"1971",2018,126421,"Sardina pilchardus","27_4_B","FR",0.343,NA
"1972",2018,126421,"Sardina pilchardus","27_4_C","FR",39.797,NA
"1973",2018,126421,"Sardina pilchardus","27_7_B","FR",0.042,NA
"1974",2018,126421,"Sardina pilchardus","27_7_D","FR",647.708,NA
"1975",2018,126421,"Sardina pilchardus","27_7_E","FR",7118.01,NA
"1976",2018,126421,"Sardina pilchardus","27_7_F","FR",2.008,NA
"1977",2018,126421,"Sardina pilchardus","27_7_G","FR",0.002,NA
"1978",2018,126421,"Sardina pilchardus","27_7_H","FR",26.628,NA
"1979",2018,126421,"Sardina pilchardus","27_8_A","FR",17707.6,NA
"1980",2018,126421,"Sardina pilchardus","27_8_B","FR",1204.37,NA
"1981",2018,126421,"Sardina pilchardus","27_8_C","FR",0.976,NA
"1982",2018,126421,"Sardina pilchardus","27_8_D_2","FR",5.791,NA
"1983",2018,126421,"Sardina pilchardus","27_8_E_2","FR",3.12,NA
"1984",2018,126425,"Sprattus sprattus","27_7_D","FR",0.974,NA
"1985",2018,126425,"Sprattus sprattus","27_7_E","FR",0.001,NA
"1986",2018,126425,"Sprattus sprattus","27_8_A","FR",4.676,NA
